id,tp_mm_day
2019_02_-12.00_-80.00,0.481918
2019_02_-12.00_-79.75,0.425056
2019_02_-12.00_-79.50,0.356166
2019_02_-12.00_-79.25,0.316508
2019_02_-12.00_-79.00,0.313024
2019_02_-12.00_-78.75,0.231336
2019_02_-12.00_-78.50,0.272588
2019_02_-12.00_-78.25,0.220814
2019_02_-12.00_-78.00,0.304366
2019_02_-12.00_-77.75,0.287035
2019_02_-12.00_-77.50,0.316210
2019_02_-12.00_-77.25,0.470524
2019_02_-12.00_-77.00,1.374705
2019_02_-12.00_-76.75,3.678786
2019_02_-12.00_-76.50,11.172859
2019_02_-12.00_-76.25,8.866311
2019_02_-12.00_-76.00,8.921541
2019_02_-12.00_-75.75,7.877642
2019_02_-12.00_-75.50,8.191072
2019_02_-12.00_-75.25,8.135682
2019_02_-12.00_-75.00,7.109422
2019_02_-12.00_-74.75,8.915373
2019_02_-12.00_-74.50,15.531272
2019_02_-12.00_-74.25,10.636960
2019_02_-12.00_-74.00,12.726250
2019_02_-12.00_-73.75,13.809143
2019_02_-12.00_-73.50,15.074827
2019_02_-12.00_-73.25,16.930126
2019_02_-12.00_-73.00,14.372628
2019_02_-12.00_-72.75,11.752502
2019_02_-12.00_-72.50,11.623349
2019_02_-12.00_-72.25,9.821123
2019_02_-12.00_-72.00,7.434061
2019_02_-12.00_-71.75,7.130841
2019_02_-12.00_-71.50,8.011636
2019_02_-12.00_-71.25,9.717710
2019_02_-12.00_-71.00,10.648429
2019_02_-12.00_-70.75,10.329459
2019_02_-12.00_-70.50,10.275640
2019_02_-12.00_-70.25,9.341386
2019_02_-12.00_-70.00,9.413337
2019_02_-12.00_-69.75,9.883681
2019_02_-12.00_-69.50,9.767397
2019_02_-12.00_-69.25,9.525157
2019_02_-12.00_-69.00,9.227356
2019_02_-12.00_-68.75,9.094168
2019_02_-12.00_-68.50,9.136049
2019_02_-12.00_-68.25,9.102231
2019_02_-12.00_-68.00,8.785611
2019_02_-12.00_-67.75,8.677755
2019_02_-12.00_-67.50,9.023412
2019_02_-12.00_-67.25,8.786110
2019_02_-12.00_-67.00,8.613058
2019_02_-12.00_-66.75,8.545979
2019_02_-12.00_-66.50,8.596361
2019_02_-12.00_-66.25,8.815206
2019_02_-12.00_-66.00,8.876433
2019_02_-12.00_-65.75,8.822626
2019_02_-12.00_-65.50,8.743427
2019_02_-12.00_-65.25,8.316838
2019_02_-12.00_-65.00,8.659011
2019_02_-12.00_-64.75,8.482326
2019_02_-12.00_-64.50,8.627112
2019_02_-12.00_-64.25,8.354783
2019_02_-12.00_-64.00,8.059746
2019_02_-12.00_-63.75,8.183095
2019_02_-12.00_-63.50,8.332530
2019_02_-12.00_-63.25,8.221949
2019_02_-12.00_-63.00,8.404133
2019_02_-12.00_-62.75,8.743401
2019_02_-12.00_-62.50,8.850080
2019_02_-12.00_-62.25,9.378174
2019_02_-12.00_-62.00,9.314819
2019_02_-12.00_-61.75,8.412664
2019_02_-12.00_-61.50,7.693492
2019_02_-12.00_-61.25,8.169335
2019_02_-12.00_-61.00,8.680192
2019_02_-12.00_-60.75,9.273930
2019_02_-12.00_-60.50,9.198174
2019_02_-12.00_-60.25,9.376477
2019_02_-12.00_-60.00,7.843452
2019_02_-12.00_-59.75,8.561362
2019_02_-12.00_-59.50,9.915372
2019_02_-12.00_-59.25,9.886396
2019_02_-12.00_-59.00,9.785314
2019_02_-12.00_-58.75,9.345150
2019_02_-12.00_-58.50,9.283331
2019_02_-12.00_-58.25,9.467395
2019_02_-12.00_-58.00,9.507984
2019_02_-12.00_-57.75,10.169543
2019_02_-12.00_-57.50,10.476132
2019_02_-12.00_-57.25,9.738113
2019_02_-12.00_-57.00,9.104905
2019_02_-12.00_-56.75,9.755733
2019_02_-12.00_-56.50,9.648374
2019_02_-12.00_-56.25,9.098900
2019_02_-12.00_-56.00,8.560317
2019_02_-12.00_-55.75,8.016174
2019_02_-12.00_-55.50,8.481849
2019_02_-12.00_-55.25,8.336243
2019_02_-12.00_-55.00,8.191957
2019_02_-12.00_-54.75,8.341554
2019_02_-12.00_-54.50,8.113091
2019_02_-12.00_-54.25,8.000791
2019_02_-12.00_-54.00,8.359332
2019_02_-12.00_-53.75,7.962125
2019_02_-12.00_-53.50,8.230353
2019_02_-12.00_-53.25,8.166556
2019_02_-12.00_-53.00,8.287222
2019_02_-12.00_-52.75,8.482967
2019_02_-12.00_-52.50,8.229509
2019_02_-12.00_-52.25,8.300945
2019_02_-12.00_-52.00,8.921074
2019_02_-12.00_-51.75,10.290371
2019_02_-12.00_-51.50,8.542638
2019_02_-12.00_-51.25,8.426661
2019_02_-12.00_-51.00,8.733829
2019_02_-12.00_-50.75,8.985240
2019_02_-12.00_-50.50,9.169218
2019_02_-12.00_-50.25,9.242860
2019_02_-12.00_-50.00,8.837267
2019_02_-12.00_-49.75,8.699162
2019_02_-12.00_-49.50,9.124033
2019_02_-12.00_-49.25,9.080142
2019_02_-12.00_-49.00,8.300642
2019_02_-12.00_-48.75,8.122302
2019_02_-12.00_-48.50,8.241843
2019_02_-12.00_-48.25,8.244648
2019_02_-12.00_-48.00,8.303381
2019_02_-12.00_-47.75,7.569227
2019_02_-12.00_-47.50,6.708766
2019_02_-12.00_-47.25,7.612498
2019_02_-12.00_-47.00,7.824943
2019_02_-12.00_-46.75,7.019250
2019_02_-12.00_-46.50,7.029051
2019_02_-12.00_-46.25,6.900088
2019_02_-12.00_-46.00,6.184831
2019_02_-12.00_-45.75,5.587914
2019_02_-12.00_-45.50,5.309969
2019_02_-12.00_-45.25,4.770788
2019_02_-12.00_-45.00,4.222816
2019_02_-12.00_-44.75,3.961120
2019_02_-12.00_-44.50,3.905512
2019_02_-12.00_-44.25,3.774164
2019_02_-12.00_-44.00,3.688725
2019_02_-12.00_-43.75,3.752229
2019_02_-12.00_-43.50,3.360202
2019_02_-12.00_-43.25,2.953327
2019_02_-12.00_-43.00,3.199841
2019_02_-12.00_-42.75,3.552063
2019_02_-12.00_-42.50,3.219361
2019_02_-12.00_-42.25,3.157882
2019_02_-12.00_-42.00,2.537665
2019_02_-12.00_-41.75,2.323083
2019_02_-12.00_-41.50,2.812626
2019_02_-12.00_-41.25,3.143578
2019_02_-12.00_-41.00,2.917468
2019_02_-12.00_-40.75,2.989163
2019_02_-12.00_-40.50,3.134449
2019_02_-12.00_-40.25,2.590236
2019_02_-12.00_-40.00,2.293535
2019_02_-12.00_-39.75,2.074544
2019_02_-12.00_-39.50,1.899541
2019_02_-12.00_-39.25,1.807705
2019_02_-12.00_-39.00,1.867587
2019_02_-12.00_-38.75,1.937639
2019_02_-12.00_-38.50,1.888026
2019_02_-12.00_-38.25,1.889402
2019_02_-12.00_-38.00,2.105129
2019_02_-12.00_-37.75,2.144154
2019_02_-12.00_-37.50,2.099835
2019_02_-12.00_-37.25,1.851478
2019_02_-12.00_-37.00,1.680918
2019_02_-12.00_-36.75,1.577763
2019_02_-12.00_-36.50,1.483443
2019_02_-12.00_-36.25,1.455040
2019_02_-12.00_-36.00,1.339624
2019_02_-12.00_-35.75,1.306580
2019_02_-12.00_-35.50,1.281501
2019_02_-12.00_-35.25,1.267556
2019_02_-12.00_-35.00,1.266726
2019_02_-12.00_-34.75,1.250897
2019_02_-12.00_-34.50,1.224966
2019_02_-12.00_-34.25,1.194744
2019_02_-12.00_-34.00,1.154716
2019_02_-12.00_-33.75,1.156958
2019_02_-12.00_-33.50,1.094359
2019_02_-12.00_-33.25,1.073530
2019_02_-12.00_-33.00,1.034857
2019_02_-12.00_-32.75,1.022471
2019_02_-12.00_-32.50,1.006362
2019_02_-12.00_-32.25,0.981328
2019_02_-12.00_-32.00,0.969273
2019_02_-12.00_-31.75,0.947668
2019_02_-12.00_-31.50,0.949243
2019_02_-12.00_-31.25,0.926367
2019_02_-12.00_-31.00,0.912492
2019_02_-12.00_-30.75,0.884302
2019_02_-12.00_-30.50,0.855469
2019_02_-12.00_-30.25,0.832124
2019_02_-12.00_-30.00,0.813600
2019_02_-12.00_-29.75,0.794839
2019_02_-12.00_-29.50,0.781964
2019_02_-12.00_-29.25,0.784775
2019_02_-12.00_-29.00,0.786506
2019_02_-12.00_-28.75,0.779855
2019_02_-12.00_-28.50,0.763648
2019_02_-12.00_-28.25,0.755048
2019_02_-12.00_-28.00,0.749063
2019_02_-12.00_-27.75,0.739923
2019_02_-12.00_-27.50,0.715362
2019_02_-12.00_-27.25,0.709522
2019_02_-12.00_-27.00,0.698812
2019_02_-12.00_-26.75,0.672042
2019_02_-12.00_-26.50,0.668387
2019_02_-12.00_-26.25,0.677372
2019_02_-12.00_-26.00,0.673367
2019_02_-12.00_-25.75,0.673163
2019_02_-12.00_-25.50,0.673874
2019_02_-12.00_-25.25,0.655779
2019_02_-12.00_-25.00,0.655620
2019_02_-11.75_-90.00,0.651146
2019_02_-11.75_-89.75,0.635842
2019_02_-11.75_-89.50,0.638474
2019_02_-11.75_-89.25,0.634283
2019_02_-11.75_-89.00,0.641108
2019_02_-11.75_-88.75,0.649779
2019_02_-11.75_-88.50,0.673698
2019_02_-11.75_-88.25,0.688968
2019_02_-11.75_-88.00,0.639940
2019_02_-11.75_-87.75,0.675530
2019_02_-11.75_-87.50,0.670336
2019_02_-11.75_-87.25,0.663059
2019_02_-11.75_-87.00,0.677419
2019_02_-11.75_-86.75,0.675881
2019_02_-11.75_-86.50,0.683607
2019_02_-11.75_-86.25,0.692622
2019_02_-11.75_-86.00,0.682231
2019_02_-11.75_-85.75,0.704589
2019_02_-11.75_-85.50,0.695543
2019_02_-11.75_-85.25,0.760557
2019_02_-11.75_-85.00,0.794954
2019_02_-11.75_-84.75,0.804341
2019_02_-11.75_-84.50,0.822683
2019_02_-11.75_-84.25,0.838538
2019_02_-11.75_-84.00,0.824959
2019_02_-11.75_-83.75,0.834432
2019_02_-11.75_-83.50,0.759380
2019_02_-11.75_-83.25,0.802842
2019_02_-11.75_-83.00,0.752883
2019_02_-11.75_-82.75,0.816303
2019_02_-11.75_-82.50,0.778926
2019_02_-11.75_-82.25,0.742222
2019_02_-11.75_-82.00,0.734066
2019_02_-11.75_-81.75,0.687217
2019_02_-11.75_-81.50,0.638496
2019_02_-11.75_-81.25,0.719488
2019_02_-11.75_-81.00,0.606864
2019_02_-11.75_-80.75,0.640355
2019_02_-11.75_-80.50,0.496378
2019_02_-11.75_-80.25,0.460381
2019_02_-11.75_-80.00,0.403503
2019_02_-11.75_-79.75,0.349982
2019_02_-11.75_-79.50,0.361143
2019_02_-11.75_-79.25,0.359915
2019_02_-11.75_-79.00,0.292808
2019_02_-11.75_-78.75,0.246657
2019_02_-11.75_-78.50,0.268196
2019_02_-11.75_-78.25,0.238396
2019_02_-11.75_-78.00,0.287426
2019_02_-11.75_-77.75,0.294231
2019_02_-11.75_-77.50,0.357298
2019_02_-11.75_-77.25,0.707628
2019_02_-11.75_-77.00,1.671606
2019_02_-11.75_-76.75,8.973330
2019_02_-11.75_-76.50,10.164127
2019_02_-11.75_-76.25,8.447925
2019_02_-11.75_-76.00,8.266030
2019_02_-11.75_-75.75,6.862408
2019_02_-11.75_-75.50,7.305731
2019_02_-11.75_-75.25,7.794374
2019_02_-11.75_-75.00,9.102718
2019_02_-11.75_-74.75,11.425756
2019_02_-11.75_-74.50,13.912442
2019_02_-11.75_-74.25,6.096642
2019_02_-11.75_-74.00,13.635883
2019_02_-11.75_-73.75,25.622366
2019_02_-11.75_-73.50,24.227087
2019_02_-11.75_-73.25,13.012988
2019_02_-11.75_-73.00,9.538577
2019_02_-11.75_-72.75,11.129245
2019_02_-11.75_-72.50,10.243134
2019_02_-11.75_-72.25,9.224034
2019_02_-11.75_-72.00,8.265799
2019_02_-11.75_-71.75,9.012728
2019_02_-11.75_-71.50,9.161081
2019_02_-11.75_-71.25,10.103238
2019_02_-11.75_-71.00,9.694009
2019_02_-11.75_-70.75,9.295765
2019_02_-11.75_-70.50,9.315970
2019_02_-11.75_-70.25,9.541697
2019_02_-11.75_-70.00,9.479935
2019_02_-11.75_-69.75,9.060996
2019_02_-11.75_-69.50,8.680668
2019_02_-11.75_-69.25,8.953126
2019_02_-11.75_-69.00,8.811275
2019_02_-11.75_-68.75,8.700780
2019_02_-11.75_-68.50,8.702939
2019_02_-11.75_-68.25,8.664998
2019_02_-11.75_-68.00,8.403323
2019_02_-11.75_-67.75,8.687023
2019_02_-11.75_-67.50,8.534231
2019_02_-11.75_-67.25,8.687876
2019_02_-11.75_-67.00,8.720865
2019_02_-11.75_-66.75,8.731286
2019_02_-11.75_-66.50,8.550590
2019_02_-11.75_-66.25,8.661848
2019_02_-11.75_-66.00,8.712870
2019_02_-11.75_-65.75,8.652595
2019_02_-11.75_-65.50,8.764223
2019_02_-11.75_-65.25,8.388751
2019_02_-11.75_-65.00,8.536362
2019_02_-11.75_-64.75,8.794415
2019_02_-11.75_-64.50,8.700661
2019_02_-11.75_-64.25,8.743716
2019_02_-11.75_-64.00,8.691858
2019_02_-11.75_-63.75,9.340499
2019_02_-11.75_-63.50,9.539348
2019_02_-11.75_-63.25,8.784286
2019_02_-11.75_-63.00,8.423065
2019_02_-11.75_-62.75,8.254019
2019_02_-11.75_-62.50,8.969111
2019_02_-11.75_-62.25,9.110424
2019_02_-11.75_-62.00,8.308662
2019_02_-11.75_-61.75,7.588975
2019_02_-11.75_-61.50,8.122026
2019_02_-11.75_-61.25,8.626617
2019_02_-11.75_-61.00,8.986006
2019_02_-11.75_-60.75,9.140375
2019_02_-11.75_-60.50,9.445066
2019_02_-11.75_-60.25,9.343875
2019_02_-11.75_-60.00,8.576446
2019_02_-11.75_-59.75,8.233407
2019_02_-11.75_-59.50,9.146164
2019_02_-11.75_-59.25,9.197102
2019_02_-11.75_-59.00,8.953020
2019_02_-11.75_-58.75,9.089086
2019_02_-11.75_-58.50,9.076591
2019_02_-11.75_-58.25,9.483743
2019_02_-11.75_-58.00,9.554306
2019_02_-11.75_-57.75,9.549544
2019_02_-11.75_-57.50,9.015789
2019_02_-11.75_-57.25,8.774446
2019_02_-11.75_-57.00,9.945870
2019_02_-11.75_-56.75,10.044300
2019_02_-11.75_-56.50,9.600204
2019_02_-11.75_-56.25,9.233076
2019_02_-11.75_-56.00,8.027686
2019_02_-11.75_-55.75,8.889750
2019_02_-11.75_-55.50,8.919106
2019_02_-11.75_-55.25,8.480129
2019_02_-11.75_-55.00,8.257944
2019_02_-11.75_-54.75,8.312551
2019_02_-11.75_-54.50,8.420671
2019_02_-11.75_-54.25,8.187950
2019_02_-11.75_-54.00,8.247625
2019_02_-11.75_-53.75,8.129537
2019_02_-11.75_-53.50,8.267465
2019_02_-11.75_-53.25,8.354206
2019_02_-11.75_-53.00,8.491233
2019_02_-11.75_-52.75,8.631331
2019_02_-11.75_-52.50,8.693645
2019_02_-11.75_-52.25,8.981051
2019_02_-11.75_-52.00,8.917010
2019_02_-11.75_-51.75,9.497402
2019_02_-11.75_-51.50,8.150852
2019_02_-11.75_-51.25,8.264149
2019_02_-11.75_-51.00,8.623267
2019_02_-11.75_-50.75,9.203279
2019_02_-11.75_-50.50,9.412750
2019_02_-11.75_-50.25,9.361918
2019_02_-11.75_-50.00,9.132862
2019_02_-11.75_-49.75,8.897253
2019_02_-11.75_-49.50,9.145802
2019_02_-11.75_-49.25,9.565112
2019_02_-11.75_-49.00,8.866510
2019_02_-11.75_-48.75,8.420358
2019_02_-11.75_-48.50,8.292972
2019_02_-11.75_-48.25,8.224003
2019_02_-11.75_-48.00,8.355494
2019_02_-11.75_-47.75,8.453293
2019_02_-11.75_-47.50,8.145396
2019_02_-11.75_-47.25,7.643632
2019_02_-11.75_-47.00,8.271680
2019_02_-11.75_-46.75,8.348197
2019_02_-11.75_-46.50,7.602194
2019_02_-11.75_-46.25,6.700393
2019_02_-11.75_-46.00,6.066549
2019_02_-11.75_-45.75,5.645204
2019_02_-11.75_-45.50,5.260307
2019_02_-11.75_-45.25,5.493614
2019_02_-11.75_-45.00,5.143619
2019_02_-11.75_-44.75,4.595361
2019_02_-11.75_-44.50,4.826485
2019_02_-11.75_-44.25,4.449648
2019_02_-11.75_-44.00,3.851442
2019_02_-11.75_-43.75,3.851488
2019_02_-11.75_-43.50,3.561899
2019_02_-11.75_-43.25,2.963785
2019_02_-11.75_-43.00,3.066715
2019_02_-11.75_-42.75,4.487621
2019_02_-11.75_-42.50,3.496426
2019_02_-11.75_-42.25,2.397923
2019_02_-11.75_-42.00,2.046380
2019_02_-11.75_-41.75,2.102191
2019_02_-11.75_-41.50,2.512535
2019_02_-11.75_-41.25,2.783060
2019_02_-11.75_-41.00,2.747378
2019_02_-11.75_-40.75,2.929423
2019_02_-11.75_-40.50,2.910179
2019_02_-11.75_-40.25,2.547198
2019_02_-11.75_-40.00,2.478900
2019_02_-11.75_-39.75,2.081319
2019_02_-11.75_-39.50,1.861459
2019_02_-11.75_-39.25,1.805151
2019_02_-11.75_-39.00,1.784333
2019_02_-11.75_-38.75,1.768779
2019_02_-11.75_-38.50,1.803414
2019_02_-11.75_-38.25,1.744137
2019_02_-11.75_-38.00,1.964963
2019_02_-11.75_-37.75,2.175568
2019_02_-11.75_-37.50,2.204999
2019_02_-11.75_-37.25,1.941794
2019_02_-11.75_-37.00,1.736284
2019_02_-11.75_-36.75,1.623757
2019_02_-11.75_-36.50,1.509393
2019_02_-11.75_-36.25,1.469133
2019_02_-11.75_-36.00,1.385293
2019_02_-11.75_-35.75,1.358798
2019_02_-11.75_-35.50,1.326801
2019_02_-11.75_-35.25,1.320642
2019_02_-11.75_-35.00,1.309596
2019_02_-11.75_-34.75,1.289367
2019_02_-11.75_-34.50,1.257598
2019_02_-11.75_-34.25,1.228300
2019_02_-11.75_-34.00,1.180009
2019_02_-11.75_-33.75,1.161740
2019_02_-11.75_-33.50,1.103682
2019_02_-11.75_-33.25,1.068182
2019_02_-11.75_-33.00,1.043834
2019_02_-11.75_-32.75,1.024202
2019_02_-11.75_-32.50,1.008625
2019_02_-11.75_-32.25,1.001474
2019_02_-11.75_-32.00,0.987213
2019_02_-11.75_-31.75,0.968860
2019_02_-11.75_-31.50,0.978895
2019_02_-11.75_-31.25,0.952296
2019_02_-11.75_-31.00,0.904291
2019_02_-11.75_-30.75,0.876144
2019_02_-11.75_-30.50,0.859120
2019_02_-11.75_-30.25,0.840016
2019_02_-11.75_-30.00,0.831807
2019_02_-11.75_-29.75,0.819276
2019_02_-11.75_-29.50,0.810660
2019_02_-11.75_-29.25,0.805092
2019_02_-11.75_-29.00,0.797554
2019_02_-11.75_-28.75,0.791551
2019_02_-11.75_-28.50,0.776270
2019_02_-11.75_-28.25,0.762619
2019_02_-11.75_-28.00,0.752366
2019_02_-11.75_-27.75,0.733937
2019_02_-11.75_-27.50,0.721346
2019_02_-11.75_-27.25,0.701501
2019_02_-11.75_-27.00,0.687082
2019_02_-11.75_-26.75,0.678732
2019_02_-11.75_-26.50,0.684362
2019_02_-11.75_-26.25,0.679632
2019_02_-11.75_-26.00,0.688336
2019_02_-11.75_-25.75,0.688227
2019_02_-11.75_-25.50,0.686249
2019_02_-11.75_-25.25,0.694577
2019_02_-11.75_-25.00,0.669801
2019_02_-11.50_-90.00,0.683704
2019_02_-11.50_-89.75,0.695763
2019_02_-11.50_-89.50,0.685514
2019_02_-11.50_-89.25,0.700579
2019_02_-11.50_-89.00,0.701620
2019_02_-11.50_-88.75,0.688511
2019_02_-11.50_-88.50,0.709064
2019_02_-11.50_-88.25,0.709028
2019_02_-11.50_-88.00,0.672745
2019_02_-11.50_-87.75,0.724731
2019_02_-11.50_-87.50,0.691057
2019_02_-11.50_-87.25,0.711395
2019_02_-11.50_-87.00,0.678373
2019_02_-11.50_-86.75,0.690018
2019_02_-11.50_-86.50,0.699708
2019_02_-11.50_-86.25,0.696009
2019_02_-11.50_-86.00,0.709087
2019_02_-11.50_-85.75,0.713343
2019_02_-11.50_-85.50,0.744520
2019_02_-11.50_-85.25,0.781150
2019_02_-11.50_-85.00,0.825119
2019_02_-11.50_-84.75,0.871317
2019_02_-11.50_-84.50,0.882099
2019_02_-11.50_-84.25,0.866281
2019_02_-11.50_-84.00,0.862157
2019_02_-11.50_-83.75,0.829683
2019_02_-11.50_-83.50,0.766378
2019_02_-11.50_-83.25,0.814030
2019_02_-11.50_-83.00,0.736576
2019_02_-11.50_-82.75,0.801253
2019_02_-11.50_-82.50,0.739057
2019_02_-11.50_-82.25,0.713966
2019_02_-11.50_-82.00,0.725273
2019_02_-11.50_-81.75,0.682365
2019_02_-11.50_-81.50,0.659231
2019_02_-11.50_-81.25,0.684558
2019_02_-11.50_-81.00,0.574970
2019_02_-11.50_-80.75,0.645077
2019_02_-11.50_-80.50,0.485955
2019_02_-11.50_-80.25,0.515438
2019_02_-11.50_-80.00,0.441540
2019_02_-11.50_-79.75,0.364070
2019_02_-11.50_-79.50,0.382544
2019_02_-11.50_-79.25,0.311713
2019_02_-11.50_-79.00,0.273833
2019_02_-11.50_-78.75,0.265909
2019_02_-11.50_-78.50,0.260947
2019_02_-11.50_-78.25,0.247635
2019_02_-11.50_-78.00,0.253812
2019_02_-11.50_-77.75,0.288830
2019_02_-11.50_-77.50,0.513186
2019_02_-11.50_-77.25,0.861103
2019_02_-11.50_-77.00,5.646880
2019_02_-11.50_-76.75,12.805361
2019_02_-11.50_-76.50,8.216057
2019_02_-11.50_-76.25,7.970441
2019_02_-11.50_-76.00,7.207522
2019_02_-11.50_-75.75,6.753734
2019_02_-11.50_-75.50,7.150059
2019_02_-11.50_-75.25,10.710940
2019_02_-11.50_-75.00,12.619663
2019_02_-11.50_-74.75,9.177095
2019_02_-11.50_-74.50,7.641338
2019_02_-11.50_-74.25,5.021699
2019_02_-11.50_-74.00,11.427001
2019_02_-11.50_-73.75,19.975571
2019_02_-11.50_-73.50,16.630627
2019_02_-11.50_-73.25,7.906713
2019_02_-11.50_-73.00,10.236289
2019_02_-11.50_-72.75,11.735077
2019_02_-11.50_-72.50,10.690021
2019_02_-11.50_-72.25,10.472285
2019_02_-11.50_-72.00,10.674599
2019_02_-11.50_-71.75,10.284786
2019_02_-11.50_-71.50,9.582711
2019_02_-11.50_-71.25,9.035950
2019_02_-11.50_-71.00,8.653495
2019_02_-11.50_-70.75,8.754009
2019_02_-11.50_-70.50,8.954209
2019_02_-11.50_-70.25,8.738524
2019_02_-11.50_-70.00,8.543676
2019_02_-11.50_-69.75,8.328696
2019_02_-11.50_-69.50,8.464634
2019_02_-11.50_-69.25,8.552316
2019_02_-11.50_-69.00,8.735809
2019_02_-11.50_-68.75,8.674922
2019_02_-11.50_-68.50,8.717319
2019_02_-11.50_-68.25,8.669383
2019_02_-11.50_-68.00,8.496986
2019_02_-11.50_-67.75,8.519989
2019_02_-11.50_-67.50,8.568253
2019_02_-11.50_-67.25,8.430035
2019_02_-11.50_-67.00,8.488942
2019_02_-11.50_-66.75,8.366536
2019_02_-11.50_-66.50,8.327560
2019_02_-11.50_-66.25,8.564616
2019_02_-11.50_-66.00,8.587897
2019_02_-11.50_-65.75,8.784087
2019_02_-11.50_-65.50,8.653469
2019_02_-11.50_-65.25,8.406710
2019_02_-11.50_-65.00,8.502309
2019_02_-11.50_-64.75,8.723620
2019_02_-11.50_-64.50,8.561948
2019_02_-11.50_-64.25,8.500983
2019_02_-11.50_-64.00,8.119135
2019_02_-11.50_-63.75,8.601178
2019_02_-11.50_-63.50,8.884879
2019_02_-11.50_-63.25,8.635379
2019_02_-11.50_-63.00,8.833034
2019_02_-11.50_-62.75,9.046290
2019_02_-11.50_-62.50,9.258430
2019_02_-11.50_-62.25,8.530571
2019_02_-11.50_-62.00,8.021956
2019_02_-11.50_-61.75,8.854658
2019_02_-11.50_-61.50,9.437737
2019_02_-11.50_-61.25,8.995916
2019_02_-11.50_-61.00,9.783478
2019_02_-11.50_-60.75,9.831405
2019_02_-11.50_-60.50,9.499392
2019_02_-11.50_-60.25,9.251703
2019_02_-11.50_-60.00,9.087906
2019_02_-11.50_-59.75,8.833453
2019_02_-11.50_-59.50,8.782328
2019_02_-11.50_-59.25,8.761976
2019_02_-11.50_-59.00,9.141427
2019_02_-11.50_-58.75,9.199331
2019_02_-11.50_-58.50,9.164915
2019_02_-11.50_-58.25,10.121414
2019_02_-11.50_-58.00,10.344262
2019_02_-11.50_-57.75,8.977877
2019_02_-11.50_-57.50,8.450704
2019_02_-11.50_-57.25,8.536437
2019_02_-11.50_-57.00,9.452047
2019_02_-11.50_-56.75,10.405083
2019_02_-11.50_-56.50,10.417821
2019_02_-11.50_-56.25,9.649049
2019_02_-11.50_-56.00,8.109177
2019_02_-11.50_-55.75,8.832705
2019_02_-11.50_-55.50,8.818418
2019_02_-11.50_-55.25,8.505311
2019_02_-11.50_-55.00,8.358548
2019_02_-11.50_-54.75,8.364574
2019_02_-11.50_-54.50,8.289209
2019_02_-11.50_-54.25,7.952411
2019_02_-11.50_-54.00,8.254889
2019_02_-11.50_-53.75,8.442645
2019_02_-11.50_-53.50,8.450809
2019_02_-11.50_-53.25,8.534888
2019_02_-11.50_-53.00,8.692419
2019_02_-11.50_-52.75,8.763533
2019_02_-11.50_-52.50,8.823788
2019_02_-11.50_-52.25,8.924933
2019_02_-11.50_-52.00,8.519798
2019_02_-11.50_-51.75,9.358595
2019_02_-11.50_-51.50,8.351894
2019_02_-11.50_-51.25,8.677999
2019_02_-11.50_-51.00,8.722287
2019_02_-11.50_-50.75,9.258890
2019_02_-11.50_-50.50,9.193192
2019_02_-11.50_-50.25,9.084957
2019_02_-11.50_-50.00,9.216684
2019_02_-11.50_-49.75,8.924920
2019_02_-11.50_-49.50,9.139510
2019_02_-11.50_-49.25,9.549263
2019_02_-11.50_-49.00,8.828301
2019_02_-11.50_-48.75,8.591976
2019_02_-11.50_-48.50,8.472294
2019_02_-11.50_-48.25,8.235018
2019_02_-11.50_-48.00,8.358132
2019_02_-11.50_-47.75,10.264139
2019_02_-11.50_-47.50,10.247858
2019_02_-11.50_-47.25,8.016494
2019_02_-11.50_-47.00,8.674558
2019_02_-11.50_-46.75,9.290062
2019_02_-11.50_-46.50,7.854476
2019_02_-11.50_-46.25,6.796674
2019_02_-11.50_-46.00,6.067390
2019_02_-11.50_-45.75,5.714429
2019_02_-11.50_-45.50,5.513324
2019_02_-11.50_-45.25,5.830371
2019_02_-11.50_-45.00,5.660924
2019_02_-11.50_-44.75,4.813566
2019_02_-11.50_-44.50,5.033649
2019_02_-11.50_-44.25,4.916401
2019_02_-11.50_-44.00,4.314065
2019_02_-11.50_-43.75,3.957026
2019_02_-11.50_-43.50,3.606628
2019_02_-11.50_-43.25,2.932568
2019_02_-11.50_-43.00,2.826286
2019_02_-11.50_-42.75,4.645075
2019_02_-11.50_-42.50,3.588422
2019_02_-11.50_-42.25,2.498424
2019_02_-11.50_-42.00,2.686544
2019_02_-11.50_-41.75,2.652360
2019_02_-11.50_-41.50,2.380927
2019_02_-11.50_-41.25,2.590525
2019_02_-11.50_-41.00,2.548647
2019_02_-11.50_-40.75,2.701226
2019_02_-11.50_-40.50,2.686307
2019_02_-11.50_-40.25,2.512530
2019_02_-11.50_-40.00,2.354124
2019_02_-11.50_-39.75,2.089936
2019_02_-11.50_-39.50,1.876053
2019_02_-11.50_-39.25,1.787618
2019_02_-11.50_-39.00,1.725806
2019_02_-11.50_-38.75,1.646550
2019_02_-11.50_-38.50,1.613935
2019_02_-11.50_-38.25,1.620944
2019_02_-11.50_-38.00,1.806723
2019_02_-11.50_-37.75,2.113592
2019_02_-11.50_-37.50,2.195474
2019_02_-11.50_-37.25,1.989380
2019_02_-11.50_-37.00,1.841855
2019_02_-11.50_-36.75,1.713899
2019_02_-11.50_-36.50,1.598403
2019_02_-11.50_-36.25,1.537417
2019_02_-11.50_-36.00,1.453585
