id,tp_mm_day,status,source_branch,source_commit,origin_month
2019_02_-12.75_-31.00,0.870774,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-30.75,0.842573,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-30.50,0.816908,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-30.25,0.797960,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-30.00,0.784711,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-29.75,0.776648,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-29.50,0.755920,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-29.25,0.746597,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-29.00,0.752578,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-28.75,0.747141,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-28.50,0.747237,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-28.25,0.740850,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-28.00,0.742907,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-27.75,0.746150,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-27.50,0.729644,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-27.25,0.736498,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-27.00,0.708215,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-26.75,0.717126,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-26.50,0.699745,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-26.25,0.687645,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-26.00,0.661024,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-25.75,0.644472,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-25.50,0.640002,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-25.25,0.628825,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.75_-25.00,0.632412,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-90.00,0.528814,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-89.75,0.551753,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-89.50,0.535596,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-89.25,0.548645,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-89.00,0.577549,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-88.75,0.588005,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-88.50,0.570035,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-88.25,0.551637,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-88.00,0.564341,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-87.75,0.599216,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-87.50,0.596676,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-87.25,0.591564,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-87.00,0.595732,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-86.75,0.604879,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-86.50,0.612505,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-86.25,0.642992,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-86.00,0.690323,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-85.75,0.659447,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-85.50,0.645175,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-85.25,0.699175,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-85.00,0.681813,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-84.75,0.733158,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-84.50,0.712697,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-84.25,0.717554,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-84.00,0.739178,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-83.75,0.685354,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-83.50,0.733751,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-83.25,0.673863,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-83.00,0.705669,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-82.75,0.676433,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-82.50,0.661103,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-82.25,0.677076,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-82.00,0.661492,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-81.75,0.634698,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-81.50,0.647538,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-81.25,0.621368,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-81.00,0.621812,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-80.75,0.665736,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-80.50,0.614995,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-80.25,0.672606,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-80.00,0.597718,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-79.75,0.484146,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-79.50,0.419672,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-79.25,0.342478,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-79.00,0.304365,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-78.75,0.312363,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-78.50,0.216310,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-78.25,0.263834,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-78.00,0.210178,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-77.75,0.201996,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-77.50,0.222812,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-77.25,0.235626,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-77.00,0.328652,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-76.75,0.784834,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-76.50,1.811826,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-76.25,5.985012,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-76.00,8.848948,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-75.75,8.074924,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-75.50,7.724163,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-75.25,7.481581,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-75.00,6.758678,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-74.75,7.204283,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-74.50,9.027582,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-74.25,7.099596,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-74.00,7.225801,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-73.75,10.700912,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-73.50,16.864016,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-73.25,18.691448,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-73.00,14.742184,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-72.75,9.749544,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-72.50,8.357608,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-72.25,10.674506,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-72.00,14.320426,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-71.75,20.775843,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-71.50,15.267260,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-71.25,13.282146,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-71.00,11.337682,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-70.75,9.835644,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-70.50,10.521977,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-70.25,12.146585,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-70.00,13.805300,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-69.75,14.058771,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-69.50,12.175363,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-69.25,11.056025,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-69.00,10.543138,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-68.75,10.891669,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-68.50,10.585914,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-68.25,9.829833,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-68.00,9.843253,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-67.75,9.257456,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-67.50,9.056615,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-67.25,8.943306,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-67.00,8.743548,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-66.75,8.384559,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-66.50,8.490363,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-66.25,8.018676,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-66.00,7.753144,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-65.75,8.768880,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-65.50,8.171682,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-65.25,8.074103,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-65.00,8.626942,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-64.75,8.552344,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-64.50,8.328245,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-64.25,8.283727,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-64.00,8.544612,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-63.75,8.499823,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-63.50,8.054654,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-63.25,8.827029,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-63.00,8.702714,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-62.75,8.783382,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-62.50,8.624017,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-62.25,8.341280,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-62.00,8.459706,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-61.75,9.975489,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-61.50,10.893996,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-61.25,9.302297,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-61.00,8.618081,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-60.75,8.190078,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-60.50,9.139520,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-60.25,9.663264,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-60.00,8.034590,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-59.75,7.960660,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-59.50,7.890980,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-59.25,7.519864,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-59.00,8.454533,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-58.75,8.378035,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-58.50,9.788744,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-58.25,8.116382,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-58.00,9.146949,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-57.75,9.304623,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-57.50,9.280072,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-57.25,9.371912,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-57.00,9.178309,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-56.75,8.719225,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-56.50,8.861352,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-56.25,8.735697,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-56.00,8.248443,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-55.75,7.243065,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-55.50,8.056779,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-55.25,8.475047,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-55.00,8.152279,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-54.75,7.830288,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-54.50,7.842329,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-54.25,8.090217,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-54.00,8.032275,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-53.75,8.037598,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-53.50,8.262976,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-53.25,8.310794,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-53.00,8.323744,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-52.75,8.225956,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-52.50,8.080413,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-52.25,8.420121,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-52.00,9.305993,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-51.75,7.876861,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-51.50,7.643477,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-51.25,8.085181,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-51.00,8.431614,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-50.75,8.805243,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-50.50,8.720637,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-50.25,8.455293,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-50.00,8.688841,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-49.75,8.759804,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-49.50,8.084938,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-49.25,8.378182,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-49.00,8.131776,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-48.75,7.749810,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-48.50,7.323095,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-48.25,7.113321,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-48.00,7.320727,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-47.75,7.512323,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-47.50,7.051229,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-47.25,6.997963,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-47.00,6.640498,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-46.75,5.598728,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-46.50,6.974583,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-46.25,7.599264,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-46.00,6.377038,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-45.75,5.199657,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-45.50,5.360279,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-45.25,4.731876,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-45.00,4.567266,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-44.75,5.201965,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-44.50,5.038679,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-44.25,4.922113,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-44.00,4.112689,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-43.75,3.323272,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-43.50,3.282167,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-12.50_-43.25,3.708587,research_only_not_submittable,vermelho,62b3626,2019-01
